video,track_id,class_id,n_det,t_start,t_end,duration_s,conf_median,box_h_median,box_h_max,aspect_median,u_rel_median,u_rel_first,u_rel_last,d_rel_median,x_center_med,x_center_p10,x_center_p90,x_inner_med,x_inner_absmin,z_med,z_min,z_first,z_last,v_along_med,v_along_p10,v_along_p90,v_lat_med,v_lat_absmed,frac_static,frac_cross,frac_same,frac_opposite,ego_speed_med,ego_moving_frac,closing_med,frac_trunc_bottom,frac_trunc_side,enter_edge,exit_edge,log_growth,x_at_min_z,x_inner_at_min_z,frac_close_pass,v_along_ratio,v_lat_ratio,det_rate,aspect_p90,geom_valid_frac,abs_x_at_min_z,world_speed,world_heading_deg,world_heading_abs,world_speed_ratio,world_fit_span_s,view_rear,view_front,view_side,emergency,n_crops,world_speed_fit,heading_fit_deg,heading_fit_abs,depth_z_min,depth_z_med,depth_x_med,depth_x_at_min_z,world_speed_med,world_speed_p90,frac_world_static,heading_abs_med,frac_heading_same,frac_heading_opposite,frac_heading_crossing,lines_between_med,lines_between_min,yellow_between_max,dist_to_line_med,n_depth_samples,p_separated_path,p_bike_lane,p_shared_road,scene,static_neighbours,rule_relation,ride_scene,relation,relation_confidence,proba_adjacent_same,proba_cross_side,proba_ego_lane,proba_oncoming,proba_parked,relation_source,group
VID_20260223_183551_00_004,13,2,67,21.33333396911621,27.58333396911621,6.25,0.29284486174583435,25.12518310546875,33.340484619140625,1.2101434469223022,-0.05773680299524126,-0.05231563960087442,0.02974927363346893,0.01743275485932827,-6.192041910128378,-6.7923523116265345,-5.724354416807708,-5.347375317622047,1.6996840106782425,41.46870422363281,31.250560760498047,42.258174896240234,31.250560760498047,-1.2113467835117957,-4.474989047391134,1.2179607037110607,-0.4299563479654931,0.4431740272674929,0.44776119402985076,0.04477611940298507,0.07462686567164178,0.4626865671641791,0.2129848018452017,0.19402985074626866,2.046785449374484,0.0,0.0,0.0,0.0,0.30176061391830444,2.4376063407267687,1.733037110666903,0.0,-2.4226935670235914,0.8863480545349858,10.720000267028809,1.3241672754287719,1.0,2.4376063407267687,2.001774362587685,138.13353386433283,138.13353386433283,4.00354872517537,6.25,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.690916895866394,0.04059612043201923,0.2684869930148125,separated_path,0.0,oncoming,separated_path,parked,0.7714393115537448,0.14780734862077055,0.06330383004998674,0.013104674045450205,0.0043448357300478425,0.7714393115537448,gradient_boosting,parked
VID_20260223_183551_00_004,16,2,54,28.0,35.25,7.25,0.32886821031570435,96.28764343261719,238.51950073242188,1.112635612487793,-0.09590436837928967,-0.06124758952951114,-0.34694768064404613,0.06669291853904724,-2.617586385618131,-4.794602508088677,-2.177462874373903,-1.8003615944970006,1.141968725355572,10.839439392089844,6.203726768493652,16.285905838012695,6.301657199859619,0.5281541714144729,-0.11728051154552303,3.3938094448309317,0.2945238957132403,0.40420387450872564,0.6666666666666666,0.0,0.3333333333333333,0.0,2.2676763558729567,0.8518518518518519,1.1931828134461022,0.0,0.0,0.0,0.0,1.315941333770752,-3.0266105336364304,-2.0837651853668646,0.16666666666666666,0.2329054452795388,0.17824583894518084,7.448276042938232,1.3705872416496276,1.0,3.0266105336364304,1.73779037044361,-14.778475305018254,14.778475305018254,0.7663308593146381,7.25,0.2609869,0.7373581,0.0016550507,0.88862544,2.0,,,,,,,,,,,,,,,,,,,9.0,0.40735904574394227,0.027385845594108105,0.5652551174163818,shared_road,0.0,adjacent_same,separated_path,parked,0.6451256032936498,0.17761449704690507,0.1054970509265008,0.05677253353251427,0.014990315200430104,0.6451256032936498,gradient_boosting,parked
VID_20260223_183551_00_004,19,2,30,32.66666793823242,35.25,2.583332061767578,0.312102735042572,36.31690979003906,44.81298828125,1.28053879737854,-0.036123549837366535,-0.05066292151425553,-0.05684308482393708,0.02519797533750534,-2.723115786296849,-4.041707207231198,-0.30992874469518694,-1.8362112085057185,0.0,28.68958568572998,23.250152587890625,30.417821884155273,23.250152587890625,1.1154365123422159,-0.6655967143152695,3.573305709238312,-2.5822987072671015,2.755077805691059,0.16666666666666666,0.7333333333333333,0.4666666666666667,0.0,3.667715819992834,1.0,2.94927001565268,0.0,0.0,0.0,0.0,0.2687170207500458,-3.465236025592977,-2.7135742878410496,0.36666666666666664,0.3041229383863211,0.7511699218006597,11.612909317016602,1.6201170325279237,1.0,3.465236025592977,2.2501185603636555,60.77894076179128,60.77894076179128,0.6134931578117881,2.583332061767578,0.0065914663,0.8315811,0.16182736,0.012956325,1.0,,,,,,,,,,,,,,,,,,,5.0,0.46511921286582947,0.01879133116453886,0.5160894632339478,shared_road,0.0,cross_side,separated_path,parked,0.5916220791636817,0.3072688003196451,0.09635939821459824,0.002896507382912771,0.0018532149191620721,0.5916220791636817,gradient_boosting,parked
VID_20260223_183551_00_004,22,3,3,35.0,35.25,0.25,0.40014004707336426,143.6639404296875,172.7088623046875,0.7150608897209167,0.016543540045446767,0.012311781712521253,0.022583235569943128,0.1106557622551918,0.28338072036579237,0.2594329713922614,0.32542885160243684,0.0,0.0,6.532997131347656,5.673450946807861,7.851184844970703,5.673450946807861,,,,,,,,,,4.7724333449083645,1.0,,0.0,0.0,0.0,0.0,0.34041690826416016,0.335940884411598,0.0,1.0,,,12.0,0.7178141951560975,1.0,0.335940884411598,,,,,0.0,0.59792167,0.091499984,0.31057835,0.054399904,1.0,,,,,,,,,,,,,,,,,,,1.0,0.33580066859722135,0.018925303220748903,0.645274019241333,shared_road,0.0,parked,separated_path,parked,0.9043832909784325,0.015396419646759736,0.03577724187232853,0.04325325879390146,0.0011897887085777772,0.9043832909784325,gradient_boosting,parked
VID_20260223_183551_00_004,40,2,2,52.75,52.83333206176758,0.08333206176757812,0.4005815386772156,174.50363159179688,182.12606811523438,1.4692716598510742,0.41667954284600606,0.41020790893487324,0.42315117675713887,0.12107688188552856,6.531177872715657,6.3840000189806805,6.678355726450633,5.485904261876871,5.33151324462092,5.98211407661438,5.720811367034912,6.243416786193848,5.720811367034912,,,,,,,,,,1.516404541749068,1.0,,0.0,0.0,0.0,0.0,0.08741695433855057,6.347205555546936,5.33151324462092,0.0,,,24.0003662109375,1.5025354266166686,1.0,6.347205555546936,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2766650453209877,0.10002743527293205,0.6233075082302093,shared_road,0.0,parked,separated_path,parked,0.9362783721830168,0.02043935679463702,0.030672169794371974,0.010983578060405333,0.0016265231675689548,0.9362783721830168,gradient_boosting,parked
VID_20260223_183551_00_004,47,2,9,57.25,58.0,0.75,0.34893667697906494,35.59539794921875,38.2974853515625,1.0452593564987183,0.017041582952537424,0.018685738154964385,0.026759736030922868,0.06612721085548401,0.49023451752072206,0.1752275827100723,0.5913365426909937,0.22104175269599033,0.0,10.932168006896973,10.78811264038086,11.072336196899414,11.213619232177734,2.141135700907342,2.027103808676135,2.170257865048842,-0.15421695237005228,0.15421695237005228,0.0,0.2222222222222222,1.0,0.0,1.9217469029900556,1.0,-0.2193887979172866,0.0,0.0,0.0,0.0,0.16619518399238586,0.510183160072405,0.24465368062005047,1.0,1.1141611299468928,0.0802483158058459,12.0,1.2542069196701051,1.0,0.510183160072405,2.6755205751377624,41.322762330163975,41.322762330163975,1.3922335823593142,0.75,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.19420459121465683,0.20814180076122285,0.597653603553772,shared_road,2.0,ego_lane,shared_road,parked,0.6208439402743748,0.020284361400911576,0.006617239288039679,0.3507907216192771,0.0014637374173968355,0.6208439402743748,gradient_boosting,parked
VID_20260223_183551_00_004,56,2,101,63.58333206176758,71.91666412353516,8.333332061767578,0.6804715394973755,66.593994140625,709.0758056640625,1.2904115915298462,0.07544375169237737,0.05721914019987568,0.42775625860202465,0.09417761117219925,1.627815285165555,1.3460273038604376,2.232153381069667,1.1329939620464897,0.9017159857881838,7.676068305969238,1.468904733657837,10.57059097290039,1.5071187019348145,1.1385415641395358,0.10322963275030658,1.4134689392859365,-0.06060633915477315,0.10950449171145642,0.9081632653061225,0.0,0.09183673469387756,0.0,2.073203078062839,1.0,0.8915331320713067,0.019801980198019802,0.07920792079207921,0.0,1.0,3.001309871673584,1.5193260112547884,0.9362923800984445,0.900990099009901,0.5491703037617361,0.05281898954818034,12.120001792907715,1.484598159790039,0.9801980198019802,1.5193260112547884,1.1913716155586376,2.536653547911589,2.536653547911589,0.5746526368617165,8.333332061767578,0.45926696,0.30821857,0.2325145,0.10110207,4.0,,,,,,,,,,,,,,,,,,,16.0,0.03371491841971874,0.027073313295841218,0.9392117619514465,shared_road,3.0,parked,shared_road,parked,0.7136523949899523,0.060367284898866024,0.04831977101350429,0.1744857254099593,0.0031748236877181856,0.7136523949899523,gradient_boosting,parked
VID_20260223_183551_00_004,62,2,38,65.83333587646484,68.91666412353516,3.0833282470703125,0.31737223267555237,39.391998291015625,64.33282470703125,0.9161360263824463,0.04327353665228445,0.03619419303700552,0.0477720433311801,0.07098713517189026,1.1102220695040654,1.0002721427166246,1.2004700127025207,0.84441575043039,0.6150978373190674,10.183739185333252,7.944731712341309,11.021882057189941,8.197303771972656,0.9342791267037601,0.4086542621633706,1.958710420440664,-0.021919361734371798,0.0645803300757857,0.6842105263157895,0.0,0.3157894736842105,0.0,2.1521401826041746,1.0,1.0706397064378157,0.0,0.0,0.0,0.0,0.5491396188735962,1.077184918862198,0.7677506794718612,1.0,0.43411629700312804,0.03000749235472243,12.324344635009766,1.0116238355636598,1.0,1.077184918862198,1.1454188396454335,-3.5235518192956694,3.5235518192956694,0.5322231557701931,3.0833282470703125,0.020162271,0.91678035,0.063057385,0.17453562,1.0,,,,,,,,,,,,,,,,,,,6.0,0.03371491841971874,0.027073313295841218,0.9392117619514465,shared_road,3.0,parked,shared_road,ego_lane,0.6723759893199108,0.060362302920500516,0.0600504078830774,0.6723759893199108,0.0021711081464750666,0.20504019173003626,gradient_boosting,in_my_lane
VID_20260223_183551_00_004,68,2,28,66.16666412353516,68.5,2.3333358764648438,0.512069046497345,99.38632202148438,401.216552734375,1.926562786102295,-0.13234911882152567,-0.06152383954237083,-0.4146975524424959,0.12551149725914001,-1.9979530135883663,-2.3906559573753112,-1.27093193309633,-1.014408062356883,0.5825580366601185,5.762706518173218,2.225360631942749,7.81165075302124,2.225360631942749,-0.5015466026334989,-0.8251255457307046,0.4083873848646243,-0.6464476990042352,0.6464476990042352,1.0,0.0,0.0,0.0,2.1857074960892957,1.0,2.7124078457085408,0.0,0.14285714285714285,0.0,1.0,1.7433120012283325,-2.4196985595230593,-1.9571956476318335,0.8928571428571429,-0.22946647871724576,0.29576130390771416,11.99998664855957,2.510769414901733,1.0,2.4196985595230593,0.6758375356853821,-117.1683610470285,117.1683610470285,0.30920767618476025,2.3333358764648438,0.18878902,0.76349425,0.0477167,0.9564538,2.0,,,,,,,,,,,,,,,,,,,4.0,0.03371491841971874,0.027073313295841218,0.9392117619514465,shared_road,1.0,parked,shared_road,parked,0.5119635454362201,0.16857062643179302,0.3038292353198582,0.011117663586911347,0.004518929225217233,0.5119635454362201,gradient_boosting,parked
VID_20260223_183551_00_004,76,2,25,67.75,70.25,2.5,0.38249772787094116,63.36029052734375,105.55792236328125,1.4593110084533691,0.14523948756859215,0.11778937089403753,0.2606658047091071,0.08732924610376358,3.098611475659899,2.8176635499187896,4.451659288866314,2.563423343203698,2.2807802806455615,8.278026580810547,6.850067138671875,8.965184211730957,6.850067138671875,1.389721885335455,1.2635618305514846,1.7484610535854117,-0.060383754047679906,0.09317798618302313,0.6,0.0,0.4,0.0,2.2352602404047306,1.0,0.8256735896163465,0.0,0.0,0.0,0.0,0.7303933501243591,4.6817505589612916,4.2050315500468365,0.0,0.6217271081973985,0.04168552032498539,10.0,1.5806071996688842,1.0,4.6817505589612916,1.5850096898266555,21.04976546105075,21.04976546105075,0.7090940290423022,2.5,0.08723123,0.32486936,0.58789945,0.18377335,2.0,,,,,,,,,,,,,,,,,,,4.0,0.03376094736158848,0.028252322971820832,0.9379867434501648,shared_road,0.0,adjacent_same,shared_road,parked,0.9181304457946122,0.0068313281002547925,0.026427596886993213,0.04782882603974095,0.0007818031783986848,0.9181304457946122,gradient_boosting,parked
VID_20260223_183551_00_004,81,5,64,69.66666412353516,76.25,6.583335876464844,0.4549661874771118,174.38937377929688,775.0187377929688,1.4912607669830322,-0.08695571043925954,-0.015379955523861948,-0.3535280073917769,0.13612046837806702,-1.2105919931114668,-1.8568510474145348,0.14582187375149042,-0.15686440256377454,0.0,5.311028003692627,1.5987550020217896,8.614726066589355,1.5987550020217896,0.3528167627600248,-0.4322779948314681,2.048050988742368,-0.11417014710505988,0.3203526949550859,0.6551724137931034,0.0,0.3448275862068966,0.0,1.5759816906718993,0.8125,0.9827449672371465,0.0,0.1875,0.0,1.0,2.3468551635742188,-1.4819553697695105,-0.9164648355914647,1.0,0.22387110513295747,0.20327183802402404,9.721515655517578,1.7127356052398683,1.0,1.4819553697695105,0.8520369554264958,-29.43938846259307,29.43938846259307,0.5406388668533585,6.583335876464844,0.7265636,0.10803414,0.16540226,0.80884343,4.0,,,,,,,,,,,,,,,,,,,9.0,0.03169760163873434,0.041903621330857274,0.926398777961731,shared_road,1.0,parked,shared_road,parked,0.7506245829153791,0.17682254961974606,0.03399739310045365,0.030882824759607432,0.007672649604813719,0.7506245829153791,gradient_boosting,parked
VID_20260223_183551_00_004,84,2,37,72.33333587646484,77.08333587646484,4.75,0.2692582309246063,32.0174560546875,38.95355224609375,1.1247352361679077,0.0793288556842129,0.0761904596510926,0.003443858578847584,0.06487103551626205,2.3284297692825886,0.8535206257175968,2.5700971109085198,2.0617182505455816,0.0,11.143861770629883,10.184972763061523,11.143861770629883,10.63277816772461,1.3294719474667493,0.869739437121942,3.4115867678035134,-0.01984290519547736,0.20284414247151453,0.5405405405405406,0.0,0.4594594594594595,0.0,1.3356525007579712,0.972972972972973,0.26240131819196033,0.0,0.0,0.0,0.0,0.06311419606208801,0.4235396718306576,0.16156385280267216,0.35135135135135137,0.995372633759369,0.15186894971289483,7.789473533630371,1.3417778968811034,1.0,0.4235396718306576,1.3425775379879787,-26.8589324313154,26.8589324313154,1.005184759678193,4.75,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.05154217779636383,0.03163975179195404,0.9168180704116822,shared_road,3.0,parked,shared_road,ego_lane,0.6342785921809009,0.013336443826024494,0.012048756050752278,0.6342785921809009,0.001465931897432546,0.33887027604488995,gradient_boosting,in_my_lane
VID_20260223_183551_00_004,88,2,17,72.83333587646484,74.25,1.4166641235351562,0.3363761901855469,63.75872802734375,69.0072021484375,1.2182518243789673,0.011479378552051441,0.01797499308804736,0.00013133368299893532,0.07505553960800171,0.287674687006899,0.11852884220574231,0.43523531701335283,0.0,0.0,9.631717681884766,9.235357284545898,9.743622779846191,9.235357284545898,1.8759598023191948,0.8536823561824626,3.3120630734970407,0.13541367290039824,0.34559343309139584,0.4117647058823529,0.0,0.5882352941176471,0.0,2.086796816981214,1.0,0.2108370146620191,0.0,0.0,0.0,0.0,0.12540028989315033,0.0031802349450624334,0.0,1.0,0.8989661988429624,0.16560952665786388,12.000021934509277,1.2969845056533813,1.0,0.0031802349450624334,2.204372475158838,-27.234288782167614,27.234288782167614,1.056342647842309,1.4166641235351562,0.09048718,0.89979345,0.009719395,0.40140712,1.0,,,,,,,,,,,,,,,,,,,3.0,0.04389396719634533,0.03796067088842392,0.9181453585624695,shared_road,4.0,ego_lane,shared_road,ego_lane,0.9906682509253261,0.0023569930098777847,0.0008860616161080597,0.9906682509253261,8.101569334860894e-05,0.006007678755339489,gradient_boosting,in_my_lane
VID_20260223_183551_00_004,93,2,9,75.16666412353516,75.83333587646484,0.6666717529296875,0.3980051577091217,33.5511474609375,36.15850830078125,1.225946307182312,0.06444343154460057,0.06581904660037985,0.06595474324870701,0.06840462237596512,1.774879443075936,1.6904603973253138,1.875278120797998,1.4881969143374338,1.3484738290726321,10.568201065063477,10.312296867370605,10.312296867370605,10.99869441986084,1.4829308385859257,1.4346193754204022,1.5118722073595223,0.04923818299689669,0.04923818299689669,0.6666666666666666,0.0,0.3333333333333333,0.0,0.9450271713212882,0.0,-0.5379036672646378,0.0,0.0,0.0,0.0,-0.18562699854373932,1.7796572742755594,1.5195481988546826,0.5555555555555556,1.569193864037336,0.052102399265467045,13.499897003173828,1.498872995376587,1.0,1.7796572742755594,1.456082869490196,9.047073870550296,9.047073870550296,1.5407841315867945,0.6666717529296875,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.060911677032709124,0.030519386753439903,0.9085689306259155,shared_road,3.0,parked,shared_road,ego_lane,0.9281775239613415,0.0020795209944546368,0.008076523163587769,0.9281775239613415,0.00031072419980265214,0.061355707680813464,gradient_boosting,in_my_lane
VID_20260223_183551_00_004,98,2,22,79.0,81.08333587646484,2.0833358764648438,0.5150623917579651,34.7071533203125,44.03277587890625,1.5377863645553589,-0.2127638035663974,-0.1192494843824497,-0.5011693598642982,0.07083182781934738,-5.533528484488377,-9.063098757444122,-3.7218579809083017,-5.170806210333982,3.0919629404440485,10.20802354812622,6.449674606323242,10.948562622070312,6.449674606323242,0.6549871932597777,-0.016192877494298128,1.0312283305417018,-1.4279153266670805,1.4279153266670805,0.5909090909090909,0.4090909090909091,0.0,0.0,1.890910600094268,1.0,1.2462163908202308,0.0,0.0,0.0,0.0,0.24867422878742218,-8.4752338429871,-8.175746826505494,0.0,0.3463871815130364,0.7551469258228783,10.55998706817627,1.6297863602638245,1.0,8.4752338429871,4.031003558779219,-92.55115241463413,92.55115241463413,2.131779026770626,2.0833358764648438,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.47805307656526563,0.01713910752441734,0.5048078328371048,shared_road,0.0,cross_side,separated_path,parked,0.9648932815939075,0.010673342957170078,0.020299459808136168,0.0017750842400006028,0.0023588314007856716,0.9648932815939075,gradient_boosting,parked
VID_20260223_183551_00_004,117,2,11,94.25,95.08333587646484,0.8333358764648438,0.30625367164611816,38.65533447265625,42.40655517578125,1.7118688821792603,0.1653436053391679,0.14501652587599403,0.2054636336765892,0.06728675216436386,4.657723728721656,4.256959315448257,6.057355683494913,4.155613801373524,3.5370842845704775,10.743775367736816,10.565033912658691,10.565033912658691,11.48110580444336,4.211545617949572,3.8850286407535166,4.211839505090784,4.965705510095258,4.965705510095258,0.0,1.0,1.0,0.0,2.983522795114947,1.0,-1.2280228228346246,0.0,0.0,0.0,0.0,-0.09569082409143448,4.017147358113157,3.5370842845704775,0.0,1.4116016223657886,1.6643765947509521,13.199959754943848,1.811293125152588,1.0,4.017147358113157,6.139218827766557,-8.238462826689016,8.238462826689016,2.057708034883652,0.8333358764648438,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6585213959217071,0.02452598880045116,0.31695260033011435,separated_path,1.0,adjacent_same,separated_path,parked,0.7519912130472822,0.07660686128241824,0.10748893655475043,0.06140090719853356,0.0025120819170155293,0.7519912130472822,gradient_boosting,parked
